,id,date,rawContent,cleaned_content,english_relative_frequency
19,3582,2022-05-05 04:51:30+00:00,Enjoying moments with childrens https://t.co/WHgRkCMomP,enjoying moments with childrens,0.75
13,6950,2022-08-11 16:33:39+00:00,"The richest badam (nut) kulfi I've ever come across, chhach pakkon (the star shaped pastry), and Dahl pakkon. Sugar overload! 😋 https://t.co/0uHjWHni0z",the richest badam nut kulfi ive ever come across chhach pakkon the star shaped pastry and dahl pakkon sugar overload,0.75
47,6984,2022-08-11 00:12:22+00:00,Just posted a photo @ Chattogram Cantonment Public College-CCPC https://t.co/IIt0xjGbQm,just posted a photo chattogram cantonment public college ccpc,0.7777777777777778
18,1699,2022-03-04 12:18:27+00:00,Oh yes y'all pls https://t.co/TC35bg4qOY,oh yes yall pls,0.75
25,2295,2022-03-22 05:19:02+00:00,"@MAHM619 hi,r u support me?",hir u support me,0.75
4,6736,2022-08-08 18:58:37+00:00,"Nothing AirPods 1.
Buy now: https://t.co/Ua7sNi6Z6f https://t.co/W87zSmHGr3",nothing airpods 1 buy now,0.75
9,3869,2022-05-15 12:49:08+00:00,"Angelo Mathews stayed unbeaten.
@Angelo69Mathews 
#BanvSl #testcricket #cricket #sportsphoto https://t.co/JJvGpZBz8z",angelo mathews stayed unbeaten,0.75
20,3176,2022-04-22 06:44:40+00:00,"🕶️😦Akhon Sa Dil 💕
💝Ma Utarka 💥..... 🎉

I 💕😘 Love U ...I Miss U So Much @ Mohamaya Lake Mirsharai Chittagong Bangladesh https://t.co/2PZWWAaYbh",akhon sa dil ma utarka i love u i miss u so much mohamaya lake mirsharai chittagong bangladesh,0.7222222222222222
4,3838,2022-05-14 18:35:18+00:00,তোরা যখন ই থাকবি হয়ে যায় আড্ডার ছলে।সেটা হোক ওয়েডিং সেন্টার কিংবা অন্যত্র @ King Of Boalkhali Avenue https://t.co/jzE704loUW,king of boalkhali avenue,0.75
12,1602,2022-02-28 05:13:03+00:00,#STOPWAR 5 day rusha vs ur,5 day rusha vs ur,0.75
18,723,2022-01-27 10:52:18+00:00,"✍️This is my country, our Bangladesh. Hon'ble Prime Minister Bangabandhu Kanya Deshratna Jannetri Bangladesh of Sheikh Hasina, Bangladesh of development. Bangladesh Awami League in progress. Photo: A part of Dhaka-Mawa Expressway. https://t.co/Ezb3qlp3jo",this is my country our bangladesh honble prime minister bangabandhu kanya deshratna jannetri bangladesh of sheikh hasina bangladesh of development bangladesh awami league in progress photo a part of dhaka mawa expressway,0.75
13,296,2022-01-09 13:06:29+00:00,"RPhone 

#MirrorPic @ Rb Convention Hall https://t.co/HsLnlXP7Vc",rphone rb convention hall,0.75
14,4448,2022-06-02 07:08:19+00:00,"The last two Finalissima holders:

Maradona's 1993 Argentina 🏆 
Messi's 2022 Argentina 🏆 @ Chittagong https://t.co/a3XrRJNu0D",the last two finalissima holders maradonas 1993 argentina messis 2022 argentina chittagong,0.7
20,3036,2022-04-16 09:38:36+00:00,Chittagong from banskhali💝 @ Chittagong https://t.co/S9lbAQQG5j,chittagong from banskhali chittagong,0.75
15,5023,2022-06-19 10:22:59+00:00,Thr ending time of Noapara High School... https://t.co/erjwkX62ld,thr ending time of noapara high school,0.7142857142857143
18,1961,2022-03-12 07:46:02+00:00,##workout ##time 🥰♥️ @ Regent Textile Mill Ltd. https://t.co/KTAfSOL01M,regent textile mill ltd,0.75
